donor_id,donor_type,food_type,category,quantity_kg,expiry_hours,lat,long,city,pickup_status,receiver_id,distance_km,pickup_time_hours,waste_risk,co2_per_kg,methane_factor,water_usage,uncertainty_factor
D1740,restaurant,ayam bakar,karbohidrat,23.8,3.0,-0.5141539564850969,117.1497092382369,Samarinda,completed,R15,2.39,2.83,low,4.98,0.61,4848.0,0.965
D1741,hotel,salad,protein,11.2,28.0,-0.5160054506410799,117.15896498397406,Samarinda,pending,R13,4.75,0.65,low,1.595,1.25,2271.6,0.972
D1742,hotel,salad,protein,16.1,17.0,-0.5170148373672181,117.15151380424108,Samarinda,completed,R20,3.41,2.12,high,1.595,1.25,2271.6,0.972
D1743,hotel,ayam bakar,fruit,30.0,22.0,-0.4878971729670235,117.15690942379256,Samarinda,pending,R16,0.69,3.27,low,4.98,0.61,4848.0,0.965
D1744,supermarket,salad,vegetable,25.8,28.0,-0.505157276090847,117.13534484637655,Samarinda,failed,R10,2.3,1.72,high,1.595,1.25,2271.6,0.972
D1745,supermarket,nasi goreng,protein,12.0,4.0,-0.4872669283327784,117.13296449952904,Samarinda,completed,R15,2.88,2.96,high,2.242,1.2075,2896.0,0.956
D1746,hotel,buah apel,vegetable,8.3,8.0,-0.4906563046316733,117.13950923114528,Samarinda,completed,R13,1.89,0.56,high,2.242,0.825,2755.5,1.13
D1747,restaurant,buah apel,karbohidrat,16.1,24.0,-0.482605292478066,117.1616639758476,Samarinda,pending,R8,4.26,3.93,medium,2.242,0.825,2755.5,1.13
D1748,hotel,roti tawar,fruit,25.9,24.0,-0.4980341858493275,117.16799003194396,Samarinda,failed,R18,2.28,2.23,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D1749,hotel,nasi putih,vegetable,8.0,38.0,-0.5002362269758538,117.15992733319356,Samarinda,completed,R12,5.95,1.51,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D1750,hotel,roti tawar,fruit,20.0,11.0,-0.4828440888078383,117.15054336699352,Samarinda,pending,Unknown,2.51,2.23,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D1751,restaurant,roti tawar,karbohidrat,14.6,24.0,-0.4999483244770387,117.16674400938172,Samarinda,pending,R4,1.12,3.5,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D1752,restaurant,ayam bakar,karbohidrat,15.4,37.0,-0.4834891020472941,117.1402668574037,Samarinda,failed,R7,5.3,2.32,medium,4.98,0.61,4848.0,0.965
D1753,hotel,salad,karbohidrat,15.4,6.0,-0.50706791561262,117.14791598360854,Samarinda,failed,R10,2.96,2.23,medium,1.595,1.25,2271.6,0.972
D1754,hotel,buah apel,protein,13.8,47.0,-0.50193752629929,117.13583745198058,Samarinda,failed,R15,5.42,1.44,low,2.242,0.825,2755.5,1.13
D1755,hotel,sayur sop,vegetable,16.1,8.0,-0.5146366477128597,117.13215991429348,Samarinda,completed,R20,2.94,1.09,high,1.34,0.91,2571.0,1.0266666666666666
D1756,hotel,sayur sop,karbohidrat,13.8,2.0,-0.5036112669230101,117.14532124812992,Samarinda,failed,R4,2.93,2.23,low,1.34,0.91,2571.0,1.0266666666666666
D1757,restaurant,salad,fruit,26.8,8.0,-0.4845740354019852,117.16875685686044,Samarinda,completed,R20,2.37,2.23,low,1.595,1.25,2271.6,0.972
D1758,hotel,buah apel,karbohidrat,16.1,23.0,-0.4890891139863073,117.1324297134584,Samarinda,failed,R3,2.45,3.07,high,2.242,0.825,2755.5,1.13
D1759,restaurant,salad,protein,25.4,7.0,-0.4973936938921777,117.14180084497484,Samarinda,failed,Unknown,4.66,1.82,high,1.595,1.25,2271.6,0.972
D1760,supermarket,nasi goreng,fruit,16.6,28.0,-0.516358455743219,117.15589378165473,Samarinda,completed,R2,6.44,1.66,low,2.242,1.2075,2896.0,0.956
D1761,restaurant,salad,vegetable,16.1,13.0,-0.5053131170342644,117.16991049208922,Samarinda,pending,Unknown,3.56,1.88,low,1.595,1.25,2271.6,0.972
D1762,hotel,buah apel,fruit,5.1,2.0,-0.5015954703250969,117.15494025885522,Samarinda,pending,R11,1.35,0.91,high,2.242,0.825,2755.5,1.13
D1763,restaurant,nasi goreng,vegetable,18.6,24.0,-0.4964678089789529,117.14505269249624,Samarinda,completed,R17,5.01,2.23,low,2.242,1.2075,2896.0,0.956
D1764,supermarket,sayur sop,karbohidrat,28.1,7.0,-0.4876314516671416,117.1336157234229,Samarinda,completed,R18,2.83,0.7,medium,1.34,0.91,2571.0,1.0266666666666666
D1765,restaurant,sayur sop,vegetable,16.1,22.0,-0.5016867961383249,117.15935782589384,Samarinda,failed,R8,3.7,2.23,low,1.34,0.91,2571.0,1.0266666666666666
D1766,restaurant,ayam bakar,fruit,2.0,24.0,-0.5199374549729464,117.15190868915816,Samarinda,pending,R13,0.51,2.23,high,4.98,0.61,4848.0,0.965
D1767,hotel,sayur sop,vegetable,28.7,47.0,-0.5033373971903322,117.15730817931642,Samarinda,pending,R1,3.04,2.23,medium,1.34,0.91,2571.0,1.0266666666666666
D1768,supermarket,ayam goreng,fruit,25.4,45.0,-0.4875488400308588,117.14676922273264,Samarinda,pending,Unknown,6.56,3.83,high,4.82,0.18,962.0,1.025
D1769,restaurant,nasi goreng,vegetable,3.8,16.0,-0.4846113126425149,117.16112234207512,Samarinda,completed,Unknown,2.73,3.56,low,2.242,1.2075,2896.0,0.956
D1770,supermarket,roti tawar,karbohidrat,26.6,46.0,-0.4881263954429201,117.13574587406892,Samarinda,failed,R14,1.1,2.51,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D1771,hotel,roti tawar,fruit,9.9,41.0,-0.4960503085311492,117.1522571269143,Samarinda,completed,R18,2.28,1.6,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D1772,supermarket,sayur sop,protein,10.0,24.0,-0.5018798380199421,117.14783969937004,Samarinda,completed,Unknown,2.96,3.25,medium,1.34,0.91,2571.0,1.0266666666666666
D1773,restaurant,ayam bakar,fruit,16.2,27.0,-0.486728121009255,117.15559766281062,Samarinda,failed,R10,3.96,0.63,high,4.98,0.61,4848.0,0.965
D1774,restaurant,nasi putih,karbohidrat,17.8,28.0,-0.4875363638611172,117.1563507163218,Samarinda,pending,R15,2.6,1.33,high,2.5766666666666667,0.585,4120.666666666667,1.05
D1775,hotel,nasi putih,protein,17.3,4.0,-0.4893035517355049,117.16577237951766,Samarinda,pending,R10,3.19,1.57,high,2.5766666666666667,0.585,4120.666666666667,1.05
D1776,hotel,buah apel,protein,14.5,24.0,-0.501926271511465,117.1578091286576,Samarinda,pending,R5,2.82,1.87,low,2.242,0.825,2755.5,1.13
D1777,supermarket,nasi putih,karbohidrat,16.1,36.0,-0.4993235863349905,117.13693686598025,Samarinda,failed,Unknown,5.84,2.45,low,2.5766666666666667,0.585,4120.666666666667,1.05
D1778,hotel,buah apel,karbohidrat,16.3,7.0,-0.495055916439525,117.14663357489611,Samarinda,pending,Unknown,5.24,1.89,medium,2.242,0.825,2755.5,1.13
D1779,hotel,salad,vegetable,13.7,25.0,-0.5181943597922966,117.14296918540728,Samarinda,completed,Unknown,5.95,1.22,medium,1.595,1.25,2271.6,0.972
D1780,restaurant,nasi goreng,karbohidrat,27.3,47.0,-0.4882727540653442,117.16934352028738,Samarinda,completed,R9,1.34,0.65,low,2.242,1.2075,2896.0,0.956
D1781,hotel,nasi putih,protein,27.9,19.0,-0.5024152592680668,117.15459302774056,Samarinda,pending,R8,6.25,3.32,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D1782,supermarket,nasi goreng,protein,18.5,6.0,-0.4910136737369747,117.1677772987842,Samarinda,pending,R14,5.29,1.13,high,2.242,1.2075,2896.0,0.956
D1783,hotel,ayam bakar,protein,27.4,21.0,-0.5083758757287278,117.13187132461272,Samarinda,completed,R20,4.74,2.84,high,4.98,0.61,4848.0,0.965
D1784,hotel,ayam bakar,vegetable,16.1,13.0,-0.5050737200179318,117.16883676688862,Samarinda,completed,Unknown,6.96,2.23,low,4.98,0.61,4848.0,0.965
D1785,supermarket,roti tawar,fruit,16.1,24.0,-0.4944807209738757,117.15014719574955,Samarinda,completed,R11,4.33,3.45,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D1786,hotel,nasi putih,vegetable,4.9,24.0,-0.5159647535893698,117.1552607613944,Samarinda,failed,R16,1.76,1.03,high,2.5766666666666667,0.585,4120.666666666667,1.05
D1787,hotel,sayur sop,karbohidrat,19.8,24.0,-0.4970272907954478,117.13168441495893,Samarinda,pending,Unknown,6.81,2.61,low,1.34,0.91,2571.0,1.0266666666666666
D1788,restaurant,ayam bakar,karbohidrat,2.2,25.0,-0.5157471023245765,117.14371126855062,Samarinda,failed,R16,0.84,1.13,medium,4.98,0.61,4848.0,0.965
D1789,hotel,roti tawar,karbohidrat,17.7,24.0,-0.4891929355233235,117.16444553353006,Samarinda,completed,Unknown,2.96,1.68,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D1790,supermarket,nasi goreng,protein,15.6,15.0,-0.5184279122161926,117.16801742532246,Samarinda,failed,R12,2.4,0.52,low,2.242,1.2075,2896.0,0.956
D1791,supermarket,nasi putih,vegetable,24.5,6.0,-0.5151361874346367,117.159365831355,Samarinda,failed,Unknown,3.69,1.93,high,2.5766666666666667,0.585,4120.666666666667,1.05
D1792,supermarket,nasi putih,karbohidrat,16.1,7.0,-0.5134266871916935,117.16614703767146,Samarinda,failed,R13,3.16,3.37,low,2.5766666666666667,0.585,4120.666666666667,1.05
D1793,hotel,ayam goreng,karbohidrat,4.1,35.0,-0.5069978441875653,117.15016980022668,Samarinda,failed,R14,6.2,1.94,medium,4.82,0.18,962.0,1.025
D1794,restaurant,ayam bakar,vegetable,20.0,24.0,-0.5104848395585708,117.15581927332616,Samarinda,completed,R1,6.82,1.08,high,4.98,0.61,4848.0,0.965
D1795,supermarket,buah apel,fruit,14.9,45.0,-0.4863276952566819,117.13702125355424,Samarinda,pending,R17,4.45,1.22,high,2.242,0.825,2755.5,1.13
D1796,supermarket,ayam goreng,karbohidrat,17.5,39.0,-0.5043017601652875,117.15320360086166,Samarinda,completed,R16,5.4,3.34,low,4.82,0.18,962.0,1.025
D1797,hotel,roti tawar,protein,16.1,35.0,-0.5059347330765934,117.15218673162884,Samarinda,failed,R2,4.47,2.23,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D1798,supermarket,ayam bakar,protein,24.6,8.0,-0.4959793244856758,117.15717739963068,Samarinda,failed,R20,0.75,3.32,high,4.98,0.61,4848.0,0.965
D1799,supermarket,ayam bakar,protein,17.2,21.0,-0.5148733998558018,117.14006330931264,Samarinda,completed,R2,1.02,2.37,low,4.98,0.61,4848.0,0.965
D1800,supermarket,nasi putih,vegetable,29.3,16.0,-0.5000741480820234,117.15016881915662,Samarinda,failed,R10,6.04,1.09,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D1801,supermarket,nasi putih,vegetable,21.0,15.0,-0.4934918363398766,117.1493609629766,Samarinda,failed,R4,3.7,1.4,high,2.5766666666666667,0.585,4120.666666666667,1.05
D1802,hotel,ayam bakar,fruit,4.1,8.0,-0.5139942337505202,117.15294729788666,Samarinda,pending,R7,2.64,2.65,low,4.98,0.61,4848.0,0.965
D1803,restaurant,sayur sop,protein,21.7,24.0,-0.4858386964582696,117.1348842953079,Samarinda,completed,Unknown,2.7,2.74,high,1.34,0.91,2571.0,1.0266666666666666
D1804,supermarket,nasi putih,fruit,9.6,17.0,-0.5071866430564822,117.16531899138792,Samarinda,failed,R18,1.52,2.21,low,2.5766666666666667,0.585,4120.666666666667,1.05
D1805,supermarket,salad,vegetable,7.0,33.0,-0.4879219533379818,117.13388445539384,Samarinda,pending,R18,6.06,3.1,low,1.595,1.25,2271.6,0.972
D1806,hotel,ayam goreng,fruit,22.8,14.0,-0.5050465094227287,117.16042194291624,Samarinda,failed,R20,6.71,1.29,high,4.82,0.18,962.0,1.025
D1807,supermarket,roti tawar,protein,22.4,35.0,-0.5035934721918733,117.15572879599829,Samarinda,completed,R2,6.59,1.62,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D1808,restaurant,salad,vegetable,18.4,42.0,-0.484286625869441,117.14158398397038,Samarinda,completed,R16,6.33,3.13,high,1.595,1.25,2271.6,0.972
D1809,hotel,buah apel,fruit,27.8,17.0,-0.5029290199756996,117.16210443839478,Samarinda,completed,Unknown,5.99,2.12,medium,2.242,0.825,2755.5,1.13
D1810,hotel,sayur sop,fruit,15.1,10.0,-0.4836139841456614,117.14127312709518,Samarinda,pending,R10,4.82,2.23,medium,1.34,0.91,2571.0,1.0266666666666666
D1811,supermarket,ayam bakar,karbohidrat,27.3,26.0,-0.5031081797285581,117.14089728477796,Samarinda,failed,R14,2.41,2.95,high,4.98,0.61,4848.0,0.965
D1812,hotel,ayam goreng,vegetable,16.9,5.0,-0.5141815234330647,117.16615259653318,Samarinda,completed,Unknown,4.95,2.02,low,4.82,0.18,962.0,1.025
D1813,restaurant,salad,protein,4.0,29.0,-0.50921696631012,117.14069249429872,Samarinda,pending,Unknown,6.45,2.23,medium,1.595,1.25,2271.6,0.972
D1814,restaurant,roti tawar,karbohidrat,14.7,21.0,-0.5092067120063369,117.16364568802145,Samarinda,failed,R2,2.06,3.0,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D1815,restaurant,nasi goreng,karbohidrat,7.8,24.0,-0.4849666465568411,117.1562704815433,Samarinda,failed,Unknown,4.11,2.23,high,2.242,1.2075,2896.0,0.956
D1816,hotel,roti tawar,karbohidrat,21.5,37.0,-0.5193417133181121,117.15023067128728,Samarinda,completed,Unknown,3.05,2.23,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D1817,restaurant,nasi goreng,protein,7.5,3.0,-0.49873374462869,117.13488604666678,Samarinda,pending,R1,4.55,3.67,low,2.242,1.2075,2896.0,0.956
D1818,supermarket,ayam goreng,vegetable,5.1,47.0,-0.5055430131555894,117.1694375630348,Samarinda,failed,R8,5.62,2.54,high,4.82,0.18,962.0,1.025
D1819,restaurant,nasi goreng,fruit,11.5,3.0,-0.5009403588225647,117.16239353710426,Samarinda,failed,Unknown,6.05,1.71,high,2.242,1.2075,2896.0,0.956
D1820,supermarket,nasi putih,karbohidrat,21.3,40.0,-0.5017941283165904,117.1515438573626,Samarinda,completed,R19,4.62,3.7,high,2.5766666666666667,0.585,4120.666666666667,1.05
D1821,supermarket,roti tawar,vegetable,5.0,13.0,-0.4914784442079913,117.13112141783236,Samarinda,pending,Unknown,6.62,3.19,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D1822,hotel,buah apel,protein,16.1,24.0,-0.5066087340003649,117.15465294172662,Samarinda,pending,R11,2.42,0.74,low,2.242,0.825,2755.5,1.13
D1823,supermarket,sayur sop,fruit,21.2,47.0,-0.5118087764099735,117.13738530623068,Samarinda,failed,R14,4.1,2.23,low,1.34,0.91,2571.0,1.0266666666666666
D1824,restaurant,nasi putih,karbohidrat,21.9,26.0,-0.4868105887927471,117.1397620765957,Samarinda,completed,R17,1.69,3.65,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D1825,hotel,salad,karbohidrat,5.2,24.0,-0.5045552036280603,117.1343688457008,Samarinda,failed,R6,5.11,2.82,low,1.595,1.25,2271.6,0.972
D1826,restaurant,buah apel,protein,15.5,33.0,-0.485870902289119,117.13790058921084,Samarinda,completed,R10,2.01,2.23,medium,2.242,0.825,2755.5,1.13
D1827,hotel,ayam goreng,protein,16.1,11.0,-0.51496258347045,117.14543222171106,Samarinda,completed,R4,3.84,3.97,low,4.82,0.18,962.0,1.025
D1828,supermarket,ayam goreng,karbohidrat,26.4,5.0,-0.5168319804742014,117.1361199635146,Samarinda,failed,Unknown,4.67,2.23,low,4.82,0.18,962.0,1.025
D1829,hotel,sayur sop,vegetable,9.2,10.0,-0.4928554476371148,117.16202600055304,Samarinda,completed,R1,2.87,3.67,low,1.34,0.91,2571.0,1.0266666666666666
D1830,hotel,buah apel,karbohidrat,10.2,48.0,-0.4931182114719938,117.13123842071865,Samarinda,pending,Unknown,3.56,3.88,low,2.242,0.825,2755.5,1.13
D1831,supermarket,nasi putih,fruit,9.3,8.0,-0.4964220079432659,117.16142068727471,Samarinda,completed,Unknown,2.63,3.54,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D1832,restaurant,ayam bakar,fruit,21.7,9.0,-0.5016215648361535,117.15619244698496,Samarinda,failed,R1,2.16,0.88,high,4.98,0.61,4848.0,0.965
D1833,restaurant,sayur sop,karbohidrat,25.9,8.0,-0.5199129238139373,117.13768063158416,Samarinda,pending,R7,0.66,2.99,low,1.34,0.91,2571.0,1.0266666666666666
D1834,hotel,buah apel,fruit,15.2,34.0,-0.4896117248412687,117.1454833878105,Samarinda,completed,Unknown,5.37,0.74,high,2.242,0.825,2755.5,1.13
D1835,restaurant,salad,protein,15.9,6.0,-0.516899852820842,117.14950545460304,Samarinda,completed,Unknown,3.32,1.09,high,1.595,1.25,2271.6,0.972
D1836,restaurant,nasi putih,vegetable,16.1,24.0,-0.4830880317379021,117.16365028722986,Samarinda,failed,R15,5.97,1.63,low,2.5766666666666667,0.585,4120.666666666667,1.05
D1837,supermarket,ayam goreng,protein,16.1,17.0,-0.5086405119795736,117.14253382884615,Samarinda,pending,R7,3.15,2.23,high,4.82,0.18,962.0,1.025
D1838,restaurant,nasi putih,fruit,29.9,24.0,-0.4807684171272887,117.15599973391632,Samarinda,pending,R17,5.24,3.96,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D1839,restaurant,salad,vegetable,12.5,29.0,-0.4913875860501611,117.1596448726654,Samarinda,failed,R4,1.7,2.7,low,1.595,1.25,2271.6,0.972
D1840,hotel,nasi putih,karbohidrat,18.4,24.0,-0.4955591344055062,117.1422058951798,Samarinda,completed,R19,2.13,2.23,low,2.5766666666666667,0.585,4120.666666666667,1.05
D1841,restaurant,nasi goreng,protein,14.3,13.0,-0.5093082455175886,117.16215299600354,Samarinda,completed,R5,1.43,1.59,high,2.242,1.2075,2896.0,0.956
D1842,supermarket,nasi putih,vegetable,4.5,34.0,-0.5112120466714072,117.15138845087306,Samarinda,completed,Unknown,6.86,2.96,high,2.5766666666666667,0.585,4120.666666666667,1.05
D1843,hotel,ayam bakar,karbohidrat,24.7,3.0,-0.5080327176546123,117.14701440854408,Samarinda,failed,R14,4.81,2.23,low,4.98,0.61,4848.0,0.965
D1844,hotel,sayur sop,protein,16.1,39.0,-0.5118510596154429,117.16897939656158,Samarinda,failed,R19,2.9,2.51,medium,1.34,0.91,2571.0,1.0266666666666666
D1845,hotel,buah apel,protein,4.6,15.0,-0.5010778413784125,117.1409516419712,Samarinda,pending,Unknown,2.69,1.38,low,2.242,0.825,2755.5,1.13
D1846,restaurant,sayur sop,protein,13.4,45.0,-0.5101021456545727,117.16794661044692,Samarinda,failed,R11,3.14,2.49,low,1.34,0.91,2571.0,1.0266666666666666
D1847,hotel,ayam goreng,karbohidrat,27.5,33.0,-0.4819194303942391,117.15466165025204,Samarinda,completed,Unknown,0.71,3.22,medium,4.82,0.18,962.0,1.025
D1848,supermarket,nasi goreng,fruit,18.3,24.0,-0.4880242134874019,117.15625507974931,Samarinda,completed,R12,3.81,2.24,low,2.242,1.2075,2896.0,0.956
D1849,restaurant,ayam goreng,protein,6.8,14.0,-0.4800031102430339,117.14818412326264,Samarinda,failed,Unknown,6.81,3.27,low,4.82,0.18,962.0,1.025
D1850,hotel,ayam goreng,protein,23.9,15.0,-0.4889701058972567,117.13493594518462,Samarinda,pending,R7,4.02,3.82,high,4.82,0.18,962.0,1.025
D1851,restaurant,roti tawar,fruit,28.4,40.0,-0.5048067657926841,117.131876400421,Samarinda,completed,R18,5.56,2.23,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D1852,restaurant,nasi goreng,karbohidrat,26.4,31.0,-0.4894386799887193,117.15228416694444,Samarinda,completed,R8,5.7,1.06,low,2.242,1.2075,2896.0,0.956
D1853,restaurant,ayam bakar,protein,14.8,10.0,-0.5075371076877188,117.1453835157321,Samarinda,completed,R5,6.31,2.5,low,4.98,0.61,4848.0,0.965
D1854,supermarket,ayam goreng,fruit,2.2,25.0,-0.4934202408179216,117.16569735731848,Samarinda,completed,R2,3.21,2.23,medium,4.82,0.18,962.0,1.025
D1855,hotel,buah apel,protein,13.3,26.0,-0.5181267394874169,117.13571344874258,Samarinda,completed,R13,4.33,1.71,medium,2.242,0.825,2755.5,1.13
D1856,supermarket,nasi goreng,vegetable,27.1,48.0,-0.5180675426109297,117.1378939202466,Samarinda,pending,R5,2.26,2.75,low,2.242,1.2075,2896.0,0.956
D1857,supermarket,nasi goreng,karbohidrat,14.0,24.0,-0.4808592886041677,117.1489025128752,Samarinda,pending,R3,5.55,3.84,medium,2.242,1.2075,2896.0,0.956
D1858,supermarket,sayur sop,vegetable,13.3,39.0,-0.513693044873725,117.1552755022828,Samarinda,completed,Unknown,2.4,2.7,low,1.34,0.91,2571.0,1.0266666666666666
D1859,hotel,salad,protein,19.6,5.0,-0.5083786877539603,117.13351657538205,Samarinda,failed,R6,0.57,1.14,medium,1.595,1.25,2271.6,0.972
D1860,hotel,sayur sop,fruit,17.2,26.0,-0.4832462556776765,117.13414615791991,Samarinda,completed,R20,0.68,3.59,high,1.34,0.91,2571.0,1.0266666666666666
D1861,supermarket,roti tawar,karbohidrat,13.7,24.0,-0.4924382390297319,117.16966242216132,Samarinda,pending,R7,4.91,3.38,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D1862,restaurant,nasi goreng,protein,9.3,4.0,-0.5147065987512607,117.13118971636132,Samarinda,completed,R15,3.25,2.23,high,2.242,1.2075,2896.0,0.956
D1863,hotel,roti tawar,protein,14.6,24.0,-0.4836630792074283,117.14151704963926,Samarinda,failed,R4,2.76,1.87,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D1864,hotel,ayam goreng,protein,29.4,23.0,-0.4926822536141394,117.13382466549008,Samarinda,pending,Unknown,2.73,3.67,medium,4.82,0.18,962.0,1.025
D1865,hotel,ayam bakar,karbohidrat,16.3,39.0,-0.5179181589914446,117.15116782557516,Samarinda,completed,R18,1.18,3.11,medium,4.98,0.61,4848.0,0.965
D1866,supermarket,nasi putih,karbohidrat,13.8,1.0,-0.5197573941738255,117.16820746949664,Samarinda,failed,Unknown,3.86,2.72,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D1867,hotel,roti tawar,vegetable,8.4,48.0,-0.5051549868804072,117.14917551416046,Samarinda,failed,R9,1.54,1.64,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D1868,hotel,ayam goreng,karbohidrat,10.1,47.0,-0.4821914924698776,117.163755965531,Samarinda,completed,R8,3.88,2.4,high,4.82,0.18,962.0,1.025
D1869,supermarket,buah apel,karbohidrat,29.1,21.0,-0.5006787314463162,117.13359111121196,Samarinda,pending,Unknown,1.96,0.87,medium,2.242,0.825,2755.5,1.13
D1870,supermarket,salad,fruit,5.9,3.0,-0.5013490506385093,117.15923798661284,Samarinda,failed,R12,0.69,2.23,low,1.595,1.25,2271.6,0.972
D1871,supermarket,nasi putih,protein,28.6,26.0,-0.4865948923239528,117.15847779309676,Samarinda,completed,R8,5.91,2.23,low,2.5766666666666667,0.585,4120.666666666667,1.05
D1872,supermarket,buah apel,karbohidrat,25.4,24.0,-0.4981123581314605,117.14731461014289,Samarinda,failed,R2,5.53,3.67,medium,2.242,0.825,2755.5,1.13
D1873,supermarket,ayam goreng,fruit,21.9,7.0,-0.4913027916690876,117.1431872730949,Samarinda,completed,R17,3.34,0.98,low,4.82,0.18,962.0,1.025
